customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month,approval_date_month,disbursement_date_month,due_date_month,application_date_day,approval_date_day,disbursement_date_day,due_date_day
2782,1336,Personal Loan,4430,0.088567691,29,Full-time,High,596,Female,Divorced,Bachelor,0,2021,2021,2021,2022,11,11,11,3,1,11,16,4
531,2628,Education Loan,13676,0.083654858,35,Self-employed,High,396,Female,Married,High School,0,2020,2020,2020,2020,1,1,1,7,22,27,31,28
2046,1532,Personal Loan,11816,0.063646874,53,Self-employed,Low,580,Male,Married,High School,0,2021,2021,2021,2022,8,9,9,3,29,9,18,4
507,1777,Education Loan,33733,0.065216906,13,Part-time,High,409,Male,Single,Master,0,2021,2021,2021,2021,7,8,8,9,25,4,7,25
1146,2475,Personal Loan,86680,0.065453844,13,Part-time,Medium,848,Male,Married,Master,0,2018,2018,2018,2019,11,12,12,4,18,14,26,30
2864,398,Education Loan,3050,0.08165803,38,Self-employed,High,487,Male,Married,PhD,0,2019,2019,2019,2019,7,7,8,11,9,25,3,13
258,2620,Education Loan,34933,0.070605271,25,Self-employed,High,787,Female,Divorced,High School,0,2020,2020,2020,2021,11,12,12,2,23,2,3,14
2349,994,Personal Loan,25951,0.087410959,59,Full-time,Low,653,Female,Divorced,Master,0,2018,2018,2018,2018,4,5,5,7,24,6,18,17
719,0,Home Loan,33413,0.0371806,50,Self-employed,Low,318,Female,Divorced,Bachelor,0,2018,2018,2018,2018,1,1,1,4,2,6,13,27
1872,3010,Home Loan,35801,0.067147222,23,Part-time,Low,692,Male,Married,Bachelor,0,2020,2020,2020,2020,1,1,1,4,20,23,25,4
1583,2726,Education Loan,56619,0.063109191,43,Self-employed,Medium,560,Female,Divorced,Bachelor,1,2020,2020,2020,2020,1,2,2,3,29,4,18,22
2782,2829,Home Loan,33913,0.07615489,39,Self-employed,High,709,Male,Divorced,Master,1,2022,2022,2022,2022,5,5,6,10,14,28,9,30
3044,872,Personal Loan,41600,0.071929284,39,Self-employed,High,702,Female,Married,Bachelor,0,2020,2020,2020,2021,11,11,11,1,25,26,26,8
1382,2436,Education Loan,58775,0.091967657,57,Self-employed,Low,783,Male,Divorced,Bachelor,0,2022,2022,2022,2023,11,11,11,2,3,19,29,20
2165,2885,Car Loan,91816,0.052109948,36,Part-time,High,603,Female,Single,High School,0,2020,2020,2020,2021,10,11,11,3,28,19,28,29
2777,1881,Education Loan,91093,0.080682372,15,Self-employed,High,317,Female,Single,High School,0,2021,2021,2021,2021,3,4,4,10,30,22,28,2
439,1641,Car Loan,36400,0.088375046,37,Self-employed,Medium,483,Male,Divorced,Master,0,2020,2020,2020,2020,3,3,4,8,11,31,14,10
389,508,Car Loan,5494,0.107849712,47,Part-time,High,704,Female,Divorced,High School,0,2022,2022,2022,2022,1,1,1,5,15,22,29,25
2439,590,Education Loan,81688,0.07277351,14,Self-employed,Medium,430,Female,Divorced,PhD,0,2022,2022,2022,2022,4,4,4,6,3,18,24,25
1979,2192,Car Loan,90431,0.084866879,12,Part-time,High,778,Female,Married,Master,0,2022,2022,2022,2022,5,6,6,11,19,7,10,23
2086,828,Home Loan,75691,0.052942058,28,Self-employed,Low,307,Female,Single,PhD,0,2019,2019,2019,2019,7,8,8,12,27,19,26,22
1846,440,Car Loan,98419,0.044120657,18,Self-employed,Low,617,Male,Single,PhD,1,2018,2018,2018,2018,3,4,4,8,24,19,28,17
2707,2162,Home Loan,44001,0.092671616,59,Self-employed,High,690,Female,Divorced,Master,0,2020,2020,2020,2021,10,11,11,1,30,1,4,15
1876,2650,Education Loan,68364,0.079916596,16,Full-time,Low,818,Male,Divorced,High School,0,2019,2019,2019,2019,3,4,4,9,10,1,15,26
1494,114,Car Loan,46028,0.09767769,30,Self-employed,Medium,435,Male,Married,High School,1,2019,2019,2019,2020,9,10,10,2,10,1,12,6
543,300,Car Loan,98659,0.059398957,50,Part-time,Low,830,Male,Married,Master,0,2021,2021,2021,2021,6,6,6,9,10,26,30,7
1579,2569,Home Loan,38573,0.087798532,57,Full-time,Medium,666,Female,Single,PhD,0,2021,2021,2021,2021,5,6,6,10,30,3,10,2
2360,1839,Home Loan,1806,0.108032268,45,Self-employed,High,788,Male,Married,Master,0,2020,2020,2020,2020,2,3,3,8,29,13,25,20
2923,1905,Education Loan,57638,0.086295584,46,Part-time,High,310,Male,Single,Master,0,2022,2022,2022,2022,4,5,5,8,24,7,8,7
1816,2407,Education Loan,30757,0.084148723,27,Self-employed,Low,745,Male,Divorced,Bachelor,0,2020,2020,2020,2020,5,6,6,8,19,1,13,16
1913,1049,Car Loan,35636,0.080128341,51,Part-time,High,413,Female,Divorced,Bachelor,0,2018,2018,2018,2019,11,11,12,1,17,27,6,15
1019,626,Personal Loan,81097,0.056436778,58,Self-employed,High,495,Female,Single,PhD,0,2020,2020,2020,2020,3,4,4,9,8,4,18,24
882,1748,Car Loan,49280,0.100333594,50,Part-time,Medium,622,Male,Divorced,High School,0,2022,2022,2022,2022,7,8,8,12,27,15,22,8
2657,2738,Car Loan,25262,0.070837135,38,Part-time,Medium,811,Male,Married,Bachelor,0,2022,2022,2022,2023,11,11,12,3,14,26,10,28
1568,1868,Education Loan,81435,0.087567249,52,Full-time,High,464,Female,Divorced,Bachelor,0,2020,2020,2020,2020,5,6,6,12,28,18,22,1
2810,2151,Education Loan,63211,0.056554485,49,Full-time,Low,551,Male,Divorced,PhD,0,2021,2021,2021,2022,7,8,8,1,29,6,10,2
2146,119,Car Loan,55842,0.062308105,36,Part-time,Low,343,Female,Single,Master,0,2021,2021,2021,2021,2,3,3,5,17,8,14,28
3,1446,Home Loan,57979,0.101526311,37,Part-time,Low,769,Male,Married,Bachelor,1,2018,2018,2018,2018,3,3,3,4,4,5,8,27
1621,51,Education Loan,82470,0.074790466,25,Full-time,High,788,Female,Married,High School,1,2022,2022,2022,2023,9,9,9,3,6,17,19,4
142,2485,Car Loan,39197,0.101799132,25,Part-time,Low,480,Female,Divorced,PhD,0,2022,2022,2022,2022,4,4,5,8,16,23,5,13
1833,703,Personal Loan,42844,0.07882654,25,Self-employed,Low,376,Female,Divorced,Bachelor,0,2022,2022,2022,2023,11,11,11,1,2,17,22,7
8,2040,Car Loan,65754,0.052371533,36,Self-employed,High,673,Male,Married,PhD,0,2021,2021,2021,2021,4,4,4,7,7,7,20,24
1790,498,Personal Loan,35157,0.093381014,47,Part-time,Medium,366,Male,Married,Bachelor,0,2019,2019,2019,2019,10,10,11,12,14,29,3,28
300,1813,Personal Loan,78129,0.071151615,15,Part-time,Medium,824,Female,Single,Bachelor,0,2021,2021,2021,2021,7,7,8,12,20,25,6,22
1436,279,Personal Loan,41042,0.090480332,58,Full-time,High,391,Female,Divorced,PhD,1,2019,2019,2019,2020,10,11,11,1,20,8,17,25
108,2644,Car Loan,62665,0.080378163,26,Full-time,Medium,543,Male,Divorced,High School,0,2019,2019,2019,2020,12,12,12,2,7,12,23,6
1232,1728,Education Loan,83856,0.056853227,43,Part-time,Low,640,Female,Married,High School,1,2019,2019,2019,2019,1,1,1,3,4,6,11,16
1213,981,Home Loan,28376,0.082464421,29,Self-employed,High,603,Male,Single,Master,1,2019,2019,2019,2019,4,4,5,8,17,25,1,2
1381,229,Home Loan,56554,0.112943347,25,Full-time,High,697,Female,Married,Bachelor,0,2020,2020,2020,2020,1,2,2,8,26,13,16,6
2583,1439,Car Loan,15199,0.087394797,12,Self-employed,Medium,747,Female,Divorced,Master,0,2021,2021,2021,2022,8,8,8,1,11,13,15,12
2401,1098,Car Loan,82412,0.079137234,53,Self-employed,High,396,Male,Divorced,PhD,1,2021,2021,2021,2021,1,1,1,3,2,22,24,24
2960,513,Personal Loan,51948,0.096130151,31,Self-employed,High,630,Male,Divorced,Master,0,2020,2020,2020,2020,5,6,6,11,28,3,5,30
158,1734,Education Loan,74781,0.083160027,21,Self-employed,Low,504,Female,Divorced,PhD,1,2020,2020,2020,2020,7,7,8,11,17,30,13,30
591,2999,Car Loan,73750,0.083143013,21,Full-time,High,748,Male,Single,High School,0,2020,2020,2020,2021,9,10,10,2,10,9,21,27
1858,2547,Home Loan,67262,0.063625622,35,Part-time,High,717,Female,Divorced,PhD,0,2022,2022,2022,2022,1,2,2,3,22,12,13,16
2147,89,Car Loan,47600,0.08350772,45,Part-time,High,376,Male,Married,PhD,0,2019,2019,2019,2019,10,10,10,12,10,23,28,12
553,1402,Education Loan,77898,0.095531651,39,Full-time,High,848,Female,Single,Master,0,2019,2019,2019,2019,8,9,9,10,26,17,17,23
1671,2255,Education Loan,63483,0.067459068,38,Self-employed,Medium,724,Male,Single,Bachelor,0,2022,2022,2022,2022,4,5,5,10,11,5,10,29
2030,1363,Car Loan,19297,0.101367437,51,Part-time,High,728,Male,Divorced,Master,1,2022,2022,2022,2022,5,6,6,7,31,2,9,31
364,2166,Car Loan,31448,0.07862441,12,Part-time,Low,784,Female,Single,High School,0,2019,2019,2019,2019,7,7,7,8,1,5,10,9
1767,705,Education Loan,27172,0.066683457,44,Part-time,Medium,434,Female,Divorced,High School,0,2018,2018,2018,2018,7,7,7,12,26,30,31,23
1176,183,Education Loan,43874,0.094964481,15,Self-employed,High,553,Female,Single,High School,0,2020,2020,2020,2020,2,3,3,6,28,17,23,29
1853,242,Personal Loan,8657,0.075698086,18,Part-time,Medium,554,Female,Single,Bachelor,0,2021,2021,2021,2021,4,4,5,10,3,29,10,27
773,979,Car Loan,85386,0.091392723,20,Full-time,High,798,Female,Married,Master,0,2018,2018,2018,2018,5,5,5,8,4,13,15,4
124,2441,Car Loan,26425,0.075623621,27,Part-time,High,783,Female,Married,PhD,0,2022,2022,2022,2023,10,11,11,4,24,1,9,28
2307,1868,Car Loan,27685,0.079102608,16,Part-time,Medium,345,Male,Married,PhD,0,2018,2018,2018,2019,9,10,11,3,30,28,8,13
896,2683,Home Loan,25578,0.087403403,45,Full-time,Medium,742,Female,Single,Bachelor,1,2021,2021,2021,2022,11,11,12,2,6,21,1,23
2396,397,Personal Loan,29831,0.084363456,34,Self-employed,Medium,303,Female,Married,High School,0,2019,2019,2019,2019,4,4,5,7,19,27,4,1
1687,347,Education Loan,8906,0.050067023,54,Part-time,Medium,300,Female,Married,Bachelor,0,2018,2018,2018,2019,12,12,12,6,20,25,30,23
2351,574,Personal Loan,62413,0.063181344,36,Self-employed,Low,589,Female,Married,PhD,1,2018,2018,2018,2018,4,4,4,9,7,11,11,17
1230,1339,Home Loan,55028,0.09394115,24,Self-employed,Medium,408,Male,Single,High School,0,2018,2018,2018,2018,3,3,3,5,23,26,27,22
328,1613,Personal Loan,8287,0.078017951,35,Self-employed,Low,759,Female,Divorced,Bachelor,0,2019,2019,2019,2019,6,7,7,10,21,10,23,10
2572,2356,Home Loan,34660,0.07214403,22,Part-time,High,565,Female,Married,PhD,0,2021,2021,2021,2022,10,11,11,1,16,5,16,26
2363,2509,Personal Loan,76758,0.05962139,28,Part-time,High,437,Male,Single,PhD,0,2020,2021,2021,2021,12,1,1,7,20,6,18,4
2281,1086,Personal Loan,61504,0.063803955,48,Full-time,Medium,733,Male,Single,Bachelor,1,2021,2021,2021,2021,1,2,2,3,22,6,13,23
1803,1358,Personal Loan,60720,0.04967302,24,Self-employed,High,343,Female,Divorced,PhD,0,2020,2020,2020,2020,9,9,10,11,6,29,4,5
443,655,Car Loan,35701,0.078480789,38,Full-time,Low,809,Male,Married,Master,0,2018,2019,2019,2019,12,1,1,5,31,27,27,22
1298,1370,Education Loan,84300,0.071023436,31,Part-time,Low,561,Female,Single,Master,0,2020,2020,2020,2020,8,8,9,11,19,25,2,8
2465,820,Personal Loan,18674,0.065501182,44,Part-time,Medium,451,Male,Single,High School,0,2020,2020,2020,2020,1,2,2,6,28,10,23,1
295,855,Car Loan,84560,0.078978149,53,Full-time,Medium,512,Male,Single,Master,0,2022,2022,2022,2022,8,9,9,12,4,2,9,16
1099,2092,Car Loan,24874,0.085459559,43,Full-time,Medium,533,Male,Divorced,Master,0,2020,2020,2020,2020,6,6,7,8,7,29,12,24
713,140,Car Loan,44642,0.111397969,19,Self-employed,Low,660,Male,Married,Bachelor,1,2022,2022,2022,2023,11,12,12,1,24,10,11,11
193,2849,Home Loan,98820,0.057321749,40,Part-time,Medium,619,Male,Single,High School,0,2021,2021,2021,2022,8,8,8,1,12,19,28,1
2604,2773,Personal Loan,66160,0.097390716,51,Self-employed,Low,521,Female,Single,Bachelor,0,2019,2019,2019,2020,11,11,12,4,13,23,4,12
1602,1348,Education Loan,18602,0.094596523,30,Self-employed,Low,509,Female,Single,Bachelor,0,2020,2020,2020,2020,5,5,5,11,1,17,21,2
56,1714,Personal Loan,89801,0.068313609,17,Part-time,High,695,Male,Single,Master,0,2020,2020,2020,2020,1,2,2,5,20,2,4,17
2364,2101,Personal Loan,26931,0.083048539,55,Part-time,High,788,Male,Married,Master,0,2018,2018,2018,2018,6,6,7,12,19,27,10,12
1681,358,Education Loan,95377,0.073135501,50,Self-employed,Medium,763,Male,Married,PhD,1,2020,2020,2020,2020,6,6,6,10,24,29,29,19
2004,1281,Car Loan,30192,0.082785329,59,Full-time,Medium,751,Female,Single,PhD,1,2020,2020,2020,2020,5,5,5,9,12,19,25,30
1303,401,Personal Loan,47542,0.102636965,52,Part-time,Medium,712,Female,Single,High School,0,2018,2018,2018,2019,10,11,11,1,26,11,19,5
817,1737,Car Loan,43520,0.089084093,32,Self-employed,Medium,775,Female,Single,Master,0,2019,2019,2020,2020,12,12,1,6,9,30,10,28
1710,1593,Car Loan,65772,0.087629126,33,Full-time,Low,555,Male,Divorced,PhD,0,2020,2020,2020,2020,5,5,5,8,6,18,28,11
2616,458,Car Loan,59762,0.07354536,53,Self-employed,Medium,449,Female,Divorced,Bachelor,1,2019,2019,2019,2020,10,11,11,5,30,11,17,4
2207,2736,Education Loan,51106,0.05773915,21,Part-time,High,426,Male,Divorced,Master,0,2020,2020,2020,2020,7,7,7,10,8,24,26,3
1289,2538,Car Loan,82121,0.076872977,21,Full-time,Medium,691,Male,Single,High School,0,2022,2022,2022,2022,6,7,7,11,23,11,16,10
1059,1840,Personal Loan,26559,0.098099122,40,Full-time,Low,779,Male,Divorced,High School,1,2020,2020,2020,2020,3,3,3,9,19,20,22,7
2794,906,Car Loan,34742,0.057092482,27,Full-time,High,696,Male,Married,Bachelor,0,2021,2021,2021,2022,9,10,10,1,2,1,4,8
1584,813,Home Loan,70669,0.064173659,12,Part-time,High,701,Female,Divorced,PhD,0,2020,2020,2020,2020,6,6,7,9,10,27,11,3
1086,1223,Home Loan,81199,0.081894016,28,Part-time,Medium,573,Female,Single,Bachelor,0,2022,2022,2022,2023,7,7,7,1,27,30,30,19
1203,3018,Home Loan,22754,0.065230178,41,Self-employed,High,438,Male,Married,PhD,1,2022,2022,2022,2022,8,8,8,12,2,8,9,28
242,97,Car Loan,4972,0.068112148,37,Self-employed,High,402,Male,Single,Master,1,2018,2018,2018,2018,9,10,10,12,21,18,18,31
2344,2224,Personal Loan,71831,0.073646021,57,Part-time,Medium,541,Male,Married,High School,0,2022,2022,2022,2023,8,8,9,2,12,27,5,22
2738,2549,Personal Loan,42873,0.059515739,30,Self-employed,Medium,416,Male,Divorced,PhD,0,2019,2019,2019,2019,4,5,5,6,25,13,14,14
218,517,Car Loan,95661,0.065388172,32,Full-time,Low,513,Male,Divorced,Bachelor,0,2020,2020,2020,2021,8,8,9,1,17,31,3,20
1799,94,Car Loan,10903,0.090551419,28,Part-time,High,783,Male,Married,Master,0,2021,2021,2021,2022,7,7,8,1,8,30,4,18
397,1394,Education Loan,4020,0.060389453,57,Part-time,Medium,828,Female,Married,PhD,0,2022,2022,2022,2022,4,5,5,7,19,13,23,10
703,676,Car Loan,42755,0.056031918,51,Self-employed,High,523,Female,Single,Master,0,2019,2019,2019,2019,6,6,7,8,5,18,1,23
2365,494,Home Loan,86956,0.070549625,32,Part-time,Medium,569,Female,Married,Master,1,2020,2020,2020,2020,3,3,4,9,16,28,8,17
515,2662,Education Loan,87988,0.090979333,52,Full-time,Low,433,Male,Single,Bachelor,0,2020,2020,2020,2021,12,12,12,4,2,21,28,16
48,2493,Education Loan,46648,0.077046173,51,Part-time,Medium,413,Female,Married,Bachelor,0,2021,2021,2021,2021,1,1,2,6,24,30,12,22
2694,2889,Car Loan,10516,0.073031284,56,Full-time,Medium,740,Female,Married,Master,0,2021,2021,2021,2022,11,12,12,4,18,2,15,25
2822,1617,Car Loan,3396,0.080665382,30,Part-time,Low,664,Female,Divorced,Master,1,2019,2019,2019,2019,6,6,6,9,8,8,17,18
2900,2658,Education Loan,85082,0.053814389,18,Part-time,Medium,531,Female,Divorced,PhD,0,2021,2021,2021,2021,10,10,10,11,10,11,19,29
2378,2574,Education Loan,20129,0.087420585,28,Part-time,Low,757,Female,Single,Bachelor,1,2020,2020,2020,2021,9,10,11,4,25,18,1,2
374,2948,Education Loan,2591,0.085751525,12,Self-employed,High,674,Male,Single,PhD,0,2019,2019,2019,2019,2,2,2,7,6,8,17,5
356,2868,Education Loan,12303,0.073860373,48,Self-employed,High,506,Male,Single,High School,0,2022,2022,2022,2022,2,2,3,7,3,23,1,17
75,2859,Education Loan,31561,0.095088868,17,Full-time,High,819,Male,Married,PhD,0,2019,2019,2019,2020,10,11,11,5,14,6,9,5
1384,2329,Personal Loan,72719,0.063087559,37,Self-employed,Medium,767,Female,Married,Master,0,2021,2021,2021,2021,8,8,8,12,3,7,21,24
1904,2645,Education Loan,93108,0.096918635,13,Part-time,Low,742,Male,Single,High School,0,2022,2022,2023,2023,12,12,1,5,8,23,5,29
2161,2341,Education Loan,87231,0.082317405,43,Self-employed,Medium,620,Female,Married,PhD,0,2018,2018,2018,2019,10,11,11,2,10,6,19,3
1918,2123,Personal Loan,8314,0.074951711,59,Self-employed,Medium,392,Male,Divorced,High School,0,2019,2019,2019,2019,6,7,7,10,17,3,17,7
1562,538,Home Loan,20623,0.079701895,16,Full-time,Medium,707,Female,Married,Bachelor,0,2020,2020,2020,2020,6,7,7,11,14,12,18,23
1497,2622,Home Loan,68675,0.078391029,48,Part-time,Low,457,Female,Divorced,PhD,0,2018,2018,2018,2019,9,10,10,1,26,13,13,23
1021,2491,Home Loan,97826,0.098304243,42,Full-time,Medium,398,Male,Single,PhD,0,2020,2020,2020,2020,2,2,3,6,1,26,7,22
160,2910,Home Loan,66082,0.063849813,23,Self-employed,Medium,524,Male,Married,Bachelor,1,2022,2022,2022,2022,4,5,5,10,30,15,26,8
304,2103,Car Loan,84624,0.068562211,46,Part-time,Low,740,Female,Single,PhD,1,2022,2022,2022,2023,9,9,9,2,7,17,30,19
1423,3102,Car Loan,34130,0.095544543,41,Full-time,Low,700,Female,Divorced,High School,0,2021,2021,2021,2022,7,7,8,2,28,30,13,4
2898,2809,Education Loan,52756,0.071066976,59,Full-time,High,363,Male,Single,Bachelor,0,2021,2021,2021,2021,1,1,1,7,5,14,27,7
3094,283,Education Loan,98624,0.093507996,17,Part-time,Low,578,Male,Divorced,High School,0,2022,2022,2022,2023,11,11,12,3,4,21,3,26
1171,2764,Home Loan,27292,0.10549154,26,Full-time,High,818,Female,Divorced,PhD,0,2019,2019,2020,2020,12,12,1,2,11,26,8,7
3051,145,Home Loan,87206,0.073973075,26,Full-time,High,547,Male,Single,PhD,0,2021,2021,2021,2021,10,10,10,12,10,18,27,19
2892,2895,Personal Loan,70274,0.090220435,27,Full-time,Medium,667,Male,Divorced,PhD,0,2021,2021,2021,2021,7,7,8,10,2,22,1,11
1593,3079,Personal Loan,3469,0.062694616,31,Self-employed,Medium,397,Male,Single,PhD,0,2022,2022,2022,2023,8,8,8,1,19,19,29,16
1186,2202,Personal Loan,54947,0.091320999,24,Full-time,Medium,567,Male,Single,High School,0,2020,2020,2020,2020,9,9,9,11,6,16,21,13
2388,2123,Home Loan,23534,0.08299136,55,Self-employed,Medium,359,Female,Single,PhD,1,2019,2019,2019,2019,3,3,3,6,1,11,11,4
375,482,Personal Loan,64620,0.087095574,53,Full-time,Medium,799,Female,Divorced,Bachelor,0,2020,2020,2020,2021,10,11,11,3,24,19,26,4
1696,1114,Education Loan,49874,0.070316419,57,Full-time,Medium,607,Female,Divorced,Bachelor,0,2018,2018,2018,2018,3,4,4,5,25,6,9,26
2277,2856,Home Loan,50708,0.055083749,42,Full-time,Medium,792,Male,Married,Master,0,2022,2022,2022,2023,9,10,11,4,29,26,2,18
2194,849,Car Loan,75553,0.087548781,45,Full-time,High,710,Female,Single,Bachelor,0,2018,2018,2018,2019,8,8,8,2,2,9,16,6
2262,206,Home Loan,69344,0.049048953,40,Part-time,High,439,Female,Single,Master,1,2020,2020,2020,2020,3,3,4,6,2,20,2,28
427,551,Car Loan,50138,0.075239743,14,Self-employed,Medium,627,Male,Single,Bachelor,1,2019,2019,2019,2020,10,11,11,5,19,14,27,6
1979,104,Car Loan,55302,0.094117728,20,Part-time,Medium,763,Male,Single,Bachelor,1,2020,2020,2020,2020,6,6,6,11,19,27,28,28
613,2317,Home Loan,48638,0.082878466,22,Part-time,High,462,Female,Single,PhD,1,2018,2018,2018,2018,2,3,3,7,26,22,27,9
2569,366,Personal Loan,79249,0.10922514,22,Part-time,High,359,Female,Single,Bachelor,1,2021,2021,2021,2021,3,4,5,6,23,19,1,27
1898,3113,Education Loan,3719,0.095376637,36,Part-time,Low,330,Male,Single,PhD,0,2022,2022,2022,2022,6,6,7,12,24,29,8,23
202,1119,Home Loan,23890,0.070191524,33,Full-time,Low,632,Male,Married,PhD,0,2022,2022,2022,2022,10,10,10,11,2,5,18,19
458,696,Personal Loan,78236,0.080409701,53,Full-time,Medium,375,Male,Married,Bachelor,0,2020,2020,2020,2021,8,9,10,2,26,22,5,11
2811,2295,Car Loan,37509,0.079289439,57,Part-time,Medium,616,Male,Single,High School,0,2019,2019,2019,2019,2,3,3,4,5,4,18,19
440,1808,Car Loan,43534,0.056267349,20,Part-time,Medium,716,Male,Single,PhD,0,2020,2020,2020,2020,8,8,8,10,9,17,20,13
1829,730,Car Loan,93241,0.065894016,31,Self-employed,High,489,Female,Married,Bachelor,0,2022,2022,2022,2022,3,4,4,8,24,19,21,4
2508,492,Car Loan,19787,0.071588586,32,Part-time,Medium,788,Female,Married,High School,1,2020,2020,2020,2020,8,9,9,11,22,15,27,7
135,579,Home Loan,49845,0.049456692,21,Full-time,Medium,614,Female,Single,Bachelor,1,2019,2019,2019,2019,6,6,6,9,6,20,28,18
2813,1845,Education Loan,58932,0.080712402,33,Self-employed,Medium,595,Female,Single,Bachelor,0,2022,2022,2022,2022,7,8,8,12,18,4,15,18
874,384,Car Loan,93124,0.076263922,40,Part-time,Low,800,Male,Married,High School,0,2018,2018,2018,2018,9,10,10,12,27,22,31,9
2165,2461,Personal Loan,92659,0.054906591,20,Self-employed,Low,476,Male,Married,Bachelor,0,2022,2022,2022,2022,4,5,5,10,12,3,14,2
2723,2572,Personal Loan,34062,0.086063193,16,Part-time,Medium,514,Female,Single,PhD,0,2022,2022,2022,2022,3,4,4,10,16,11,19,12
1361,2567,Education Loan,76713,0.090738091,51,Self-employed,High,631,Male,Married,Master,0,2019,2019,2019,2019,6,6,6,8,1,4,5,20
2771,631,Education Loan,88263,0.083405517,22,Self-employed,Low,427,Female,Single,Master,0,2020,2020,2020,2020,4,5,5,6,26,14,18,23
2781,2495,Education Loan,96756,0.075138977,12,Full-time,Medium,568,Female,Divorced,Bachelor,0,2019,2019,2019,2019,2,3,3,7,16,13,27,22
1442,259,Car Loan,61461,0.088871632,53,Self-employed,Low,834,Female,Single,Master,0,2022,2022,2022,2022,7,8,8,10,27,11,20,20
2839,3027,Home Loan,76418,0.090203305,12,Part-time,High,665,Female,Single,Master,0,2021,2021,2021,2021,9,10,10,12,27,2,11,2
1977,1261,Car Loan,67672,0.084611054,50,Self-employed,High,647,Female,Single,Master,0,2018,2018,2018,2018,5,6,6,9,20,15,21,8
2553,920,Car Loan,35832,0.067630816,57,Part-time,High,441,Female,Married,PhD,1,2020,2020,2020,2021,9,10,10,4,28,9,17,11
535,496,Personal Loan,32966,0.084149011,16,Part-time,High,444,Male,Single,PhD,0,2018,2018,2018,2019,9,10,10,3,21,5,12,8
1666,337,Home Loan,73545,0.09793221,33,Full-time,Medium,544,Male,Single,Master,0,2019,2019,2019,2019,3,4,4,6,25,8,17,10
1348,0,Home Loan,13987,0.071050564,37,Self-employed,High,741,Female,Married,High School,0,2021,2021,2021,2021,6,6,6,7,4,18,21,26
2315,173,Personal Loan,38311,0.11146909,17,Full-time,Medium,589,Female,Divorced,High School,1,2020,2021,2021,2021,12,1,1,5,19,3,5,11
2847,1602,Personal Loan,32575,0.072115536,43,Part-time,High,411,Female,Divorced,High School,0,2021,2021,2021,2021,1,2,2,7,8,6,6,28
